,Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex,NewColumn,TimeSecs
501,32,30,0,0,n,2327,1,24,F,640,2.327
502,32,31,150,1,n,2682,0,24,F,640,2.682
503,32,32,100,0,n,2687,1,24,F,640,2.687
504,32,33,50,1,b,1622,1,24,F,640,1.622
505,32,34,100,1,b,1951,1,24,F,640,1.951
506,32,35,150,1,b,3053,1,24,F,640,3.053
507,32,36,0,0,n,2423,1,24,F,640,2.423
508,32,37,100,1,b,3256,1,24,F,640,3.256
509,32,38,150,0,n,2985,1,24,F,640,2.985
510,32,39,0,1,b,1285,1,24,F,640,1.285
511,32,40,50,0,b,2589,0,24,F,640,2.589
512,32,41,150,1,n,3976,0,24,F,640,3.976
513,32,42,0,0,n,2180,1,24,F,640,2.18
514,32,43,100,1,b,2368,1,24,F,640,2.368
515,32,44,150,0,n,3292,1,24,F,640,3.292
516,32,45,50,0,n,3158,1,24,F,640,3.158
517,32,46,100,0,n,3417,1,24,F,640,3.417
518,32,47,0,1,b,1132,1,24,F,640,1.132
519,32,48,50,1,b,1289,1,24,F,640,1.289
520,32,49,100,0,n,4102,1,24,F,640,4.102
521,32,50,150,0,n,2171,1,24,F,640,2.171
522,32,51,0,1,b,1150,1,24,F,640,1.15
523,32,52,0,0,n,2124,1,24,F,640,2.124
524,32,53,100,1,b,3386,1,24,F,640,3.386
525,32,54,50,0,n,1451,1,24,F,640,1.451
526,32,55,150,1,b,2214,1,24,F,640,2.214
527,32,56,50,1,b,1255,1,24,F,640,1.255
528,32,57,150,0,n,1336,1,24,F,640,1.336
529,32,58,100,0,n,2982,1,24,F,640,2.982
530,32,59,150,1,b,2122,1,24,F,640,2.122
531,32,60,100,1,b,2192,1,24,F,640,2.192
532,32,61,0,1,b,946,1,24,F,640,0.946
533,32,62,0,0,n,2160,1,24,F,640,2.16
534,32,63,50,0,n,2250,1,24,F,640,2.25
535,32,64,50,1,b,1644,1,24,F,640,1.644
536,32,65,150,0,n,3303,1,24,F,640,3.303
537,32,66,0,1,b,1636,1,24,F,640,1.636
538,32,67,150,1,b,2631,1,24,F,640,2.631
539,32,68,0,0,n,4490,1,24,F,640,4.49
540,32,69,50,0,n,3394,1,24,F,640,3.394
541,32,70,50,1,b,1250,1,24,F,640,1.25
542,32,71,100,1,b,2107,1,24,F,640,2.107
543,32,72,100,0,n,4020,1,24,F,640,4.02
544,32,73,100,1,b,2055,1,24,F,640,2.055
545,32,74,100,0,n,3038,1,24,F,640,3.038
546,32,75,150,1,b,3376,1,24,F,640,3.376
547,32,76,0,0,n,6773,1,24,F,640,6.773
548,32,77,0,1,b,1113,1,24,F,640,1.113
549,32,78,50,1,b,1673,1,24,F,640,1.673
550,32,79,50,0,n,3582,1,24,F,640,3.582
551,32,80,150,0,b,3363,0,24,F,640,3.363
552,32,81,50,0,n,2400,1,24,F,640,2.4
553,32,82,0,1,b,899,1,24,F,640,0.899
554,32,83,150,0,n,2050,1,24,F,640,2.05
555,32,84,50,1,n,3074,0,24,F,640,3.074
556,32,85,100,1,b,1762,1,24,F,640,1.762
557,32,86,0,0,n,2014,1,24,F,640,2.014
558,32,87,150,1,b,2498,1,24,F,640,2.498
559,32,88,100,0,n,1880,1,24,F,640,1.88
560,32,89,100,0,n,3001,1,24,F,640,3.001
561,32,90,50,1,b,1612,1,24,F,640,1.612
562,32,91,0,1,b,947,1,24,F,640,0.947
563,32,92,150,1,b,2162,1,24,F,640,2.162
564,32,93,150,0,n,2853,1,24,F,640,2.853
565,32,94,50,0,n,2398,1,24,F,640,2.398
566,32,95,100,1,b,2268,1,24,F,640,2.268
567,32,96,0,0,n,2283,1,24,F,640,2.283
568,15,1,0,0,n,1764,1,21,M,300,1.764
569,15,2,150,0,n,1998,1,21,M,300,1.998
570,15,3,150,1,b,2377,1,21,M,300,2.377
571,15,4,100,1,b,4865,1,21,M,300,4.865
572,15,5,50,1,b,3612,1,21,M,300,3.612
573,15,6,50,0,n,1884,1,21,M,300,1.884
574,15,7,100,0,b,2830,0,21,M,300,2.83
575,15,8,0,1,b,1526,1,21,M,300,1.526
576,15,9,150,0,n,2940,1,21,M,300,2.94
577,15,10,150,1,b,3888,1,21,M,300,3.888
578,15,12,0,0,n,2554,1,21,M,300,2.554
579,15,13,0,1,b,1524,1,21,M,300,1.524
580,15,14,100,0,n,3677,1,21,M,300,3.677
581,15,15,100,1,b,1771,1,21,M,300,1.771
582,15,16,50,1,b,2375,1,21,M,300,2.375
583,15,17,100,0,n,2115,1,21,M,300,2.115
584,15,18,150,1,b,2472,1,21,M,300,2.472
585,15,19,50,0,n,2234,1,21,M,300,2.234
586,15,20,50,1,b,1884,1,21,M,300,1.884
587,15,21,100,0,n,2323,1,21,M,300,2.323
588,15,22,0,0,n,3417,1,21,M,300,3.417
589,15,23,0,1,b,1440,1,21,M,300,1.44
590,15,24,150,0,n,3749,1,21,M,300,3.749
591,15,25,150,0,n,2527,1,21,M,300,2.527
592,15,26,50,0,n,2445,1,21,M,300,2.445
593,15,27,50,1,b,1971,1,21,M,300,1.971
594,15,28,100,1,b,3757,1,21,M,300,3.757
595,15,29,0,1,b,1498,1,21,M,300,1.498
596,15,30,0,0,n,1735,1,21,M,300,1.735
597,15,31,150,1,b,4407,1,21,M,300,4.407
598,15,32,100,0,n,1651,1,21,M,300,1.651
599,15,33,50,1,b,1858,1,21,M,300,1.858
600,15,34,100,1,b,2339,1,21,M,300,2.339
601,15,35,150,1,b,3370,1,21,M,300,3.37
602,15,36,0,0,n,1431,1,21,M,300,1.431
603,15,37,100,1,b,2127,1,21,M,300,2.127
604,15,38,150,0,n,2539,1,21,M,300,2.539
605,15,39,0,1,b,1408,1,21,M,300,1.408
606,15,40,50,0,n,1956,1,21,M,300,1.956
607,15,41,150,1,b,2280,1,21,M,300,2.28
608,15,42,0,0,n,3423,1,21,M,300,3.423
609,15,43,100,1,b,3050,1,21,M,300,3.05
610,15,44,150,0,b,1517,0,21,M,300,1.517
611,15,45,50,0,n,1595,1,21,M,300,1.595
612,15,46,100,0,n,4173,1,21,M,300,4.173
613,15,47,0,1,b,1040,1,21,M,300,1.04
614,15,48,50,1,b,1802,1,21,M,300,1.802
615,15,49,100,0,n,1716,1,21,M,300,1.716
616,15,50,150,0,n,3007,1,21,M,300,3.007
617,15,51,0,1,b,1263,1,21,M,300,1.263
618,15,52,0,0,n,1160,1,21,M,300,1.16
619,15,53,100,1,n,1680,0,21,M,300,1.68
620,15,54,50,0,n,1339,1,21,M,300,1.339
621,15,55,150,1,b,4146,1,21,M,300,4.146
622,15,56,50,1,b,1070,1,21,M,300,1.07
623,15,57,150,0,n,2062,1,21,M,300,2.062
624,15,58,100,0,n,2919,1,21,M,300,2.919
625,15,59,150,1,b,1477,1,21,M,300,1.477
626,15,60,100,1,b,3437,1,21,M,300,3.437
627,15,61,0,1,b,1037,1,21,M,300,1.037
628,15,62,0,0,n,2047,1,21,M,300,2.047
629,15,63,50,0,n,1791,1,21,M,300,1.791
630,15,64,50,1,b,1363,1,21,M,300,1.363
631,15,65,150,0,n,2064,1,21,M,300,2.064
632,15,66,0,1,b,1200,1,21,M,300,1.2
633,15,67,150,1,b,2026,1,21,M,300,2.026
634,15,68,0,0,n,1667,1,21,M,300,1.667
635,15,69,50,0,n,1446,1,21,M,300,1.446
636,15,70,50,1,b,901,1,21,M,300,0.901
637,15,71,100,1,b,1460,1,21,M,300,1.46
638,15,72,100,0,n,4853,1,21,M,300,4.853
639,15,73,100,1,b,1752,1,21,M,300,1.752
640,15,74,100,0,n,1561,1,21,M,300,1.561
641,15,75,150,1,b,2841,1,21,M,300,2.841
642,15,76,0,0,n,3062,1,21,M,300,3.062
643,15,77,0,1,b,1577,1,21,M,300,1.577
644,15,78,50,1,b,5429,1,21,M,300,5.429
645,15,79,50,0,n,1493,1,21,M,300,1.493
646,15,80,150,0,b,2324,0,21,M,300,2.324
647,15,81,50,0,b,2370,0,21,M,300,2.37
648,15,82,0,1,b,1727,1,21,M,300,1.727
649,15,83,150,0,n,2525,1,21,M,300,2.525
650,15,84,50,1,b,1305,1,21,M,300,1.305
651,15,85,100,1,b,1767,1,21,M,300,1.767
652,15,86,0,0,n,4213,1,21,M,300,4.213
653,15,87,150,1,b,3191,1,21,M,300,3.191
654,15,88,100,0,n,3115,1,21,M,300,3.115
655,15,89,100,0,n,3291,1,21,M,300,3.291
656,15,90,50,1,b,1296,1,21,M,300,1.296
657,15,91,0,1,b,839,1,21,M,300,0.839
658,15,92,150,1,n,3512,0,21,M,300,3.512
659,15,93,150,0,n,4780,1,21,M,300,4.78
660,15,94,50,0,n,1233,1,21,M,300,1.233
661,15,95,100,1,b,1318,1,21,M,300,1.318
662,15,96,0,0,n,3019,1,21,M,300,3.019
663,23,1,0,0,n,1683,1,18,M,460,1.683
664,23,2,150,0,n,1719,1,18,M,460,1.719
665,23,3,150,1,b,2020,1,18,M,460,2.02
666,23,4,100,1,b,1888,1,18,M,460,1.888
667,23,5,50,1,b,1518,1,18,M,460,1.518
668,23,6,50,0,n,1723,1,18,M,460,1.723
669,23,7,100,0,n,2488,1,18,M,460,2.488
670,23,8,0,1,b,1245,1,18,M,460,1.245
671,23,9,150,0,n,1895,1,18,M,460,1.895
672,23,10,150,1,n,2022,0,18,M,460,2.022
673,23,11,50,0,n,3031,1,18,M,460,3.031
674,23,12,0,0,n,1675,1,18,M,460,1.675
675,23,13,0,1,b,1024,1,18,M,460,1.024
676,23,14,100,0,n,3068,1,18,M,460,3.068
677,23,15,100,1,b,1827,1,18,M,460,1.827
678,23,16,50,1,b,1468,1,18,M,460,1.468
679,23,17,100,0,n,1918,1,18,M,460,1.918
680,23,18,150,1,b,3701,1,18,M,460,3.701
681,23,19,50,0,n,2197,1,18,M,460,2.197
682,23,20,50,1,b,1655,1,18,M,460,1.655
683,23,21,100,0,n,3158,1,18,M,460,3.158
684,23,22,0,0,n,2706,1,18,M,460,2.706
685,23,23,0,1,b,1000,1,18,M,460,1
686,23,24,150,0,n,1918,1,18,M,460,1.918
687,23,25,150,0,b,2969,0,18,M,460,2.969
688,23,26,50,0,n,2115,1,18,M,460,2.115
689,23,27,50,1,n,2460,0,18,M,460,2.46
690,23,28,100,1,n,2350,0,18,M,460,2.35
691,23,29,0,1,b,983,1,18,M,460,0.983
692,23,30,0,0,n,1342,1,18,M,460,1.342
693,23,31,150,1,n,3769,0,18,M,460,3.769
694,23,32,100,0,n,1723,1,18,M,460,1.723
695,23,33,50,1,n,1990,0,18,M,460,1.99
696,23,34,100,1,b,2810,1,18,M,460,2.81
697,23,35,150,1,n,2350,0,18,M,460,2.35
698,23,36,0,0,b,2055,0,18,M,460,2.055
699,23,37,100,1,n,2844,0,18,M,460,2.844
700,23,38,150,0,n,2714,1,18,M,460,2.714
701,23,39,0,1,b,1084,1,18,M,460,1.084
702,23,40,50,0,n,1058,1,18,M,460,1.058
703,23,41,150,1,b,2713,1,18,M,460,2.713
704,23,42,0,0,n,1023,1,18,M,460,1.023
705,23,43,100,1,b,2770,1,18,M,460,2.77
706,23,44,150,0,n,2413,1,18,M,460,2.413
707,23,45,50,0,n,1506,1,18,M,460,1.506
708,23,46,100,0,b,2622,0,18,M,460,2.622
709,23,47,0,1,b,1159,1,18,M,460,1.159
710,23,48,50,1,b,1901,1,18,M,460,1.901
711,23,49,100,0,n,1610,1,18,M,460,1.61
712,23,50,150,0,n,1973,1,18,M,460,1.973
713,23,51,0,1,b,1078,1,18,M,460,1.078
714,23,52,0,0,n,1024,1,18,M,460,1.024
715,23,53,100,1,n,3017,0,18,M,460,3.017
716,23,54,50,0,n,1553,1,18,M,460,1.553
717,23,55,150,1,b,2951,1,18,M,460,2.951
718,23,56,50,1,b,1729,1,18,M,460,1.729
719,23,57,150,0,n,994,1,18,M,460,0.994
720,23,58,100,0,n,3067,1,18,M,460,3.067
721,23,59,150,1,b,2131,1,18,M,460,2.131
722,23,60,100,1,b,2617,1,18,M,460,2.617
723,23,61,0,1,b,1692,1,18,M,460,1.692
724,23,62,0,0,n,738,1,18,M,460,0.738
725,23,63,50,0,n,984,1,18,M,460,0.984
726,23,64,50,1,b,1461,1,18,M,460,1.461
727,23,65,150,0,n,2092,1,18,M,460,2.092
728,23,66,0,1,b,1314,1,18,M,460,1.314
729,23,67,150,1,b,3407,1,18,M,460,3.407
730,23,68,0,0,n,1092,1,18,M,460,1.092
731,23,69,50,0,n,2532,1,18,M,460,2.532
732,23,70,50,1,b,2288,1,18,M,460,2.288
733,23,71,100,1,b,2798,1,18,M,460,2.798
734,23,72,100,0,n,1515,1,18,M,460,1.515
735,23,73,100,1,b,1993,1,18,M,460,1.993
736,23,74,100,0,n,2475,1,18,M,460,2.475
737,23,75,150,1,b,2058,1,18,M,460,2.058
738,23,76,0,0,n,2435,1,18,M,460,2.435
739,23,77,0,1,b,1248,1,18,M,460,1.248
740,23,78,50,1,n,3893,0,18,M,460,3.893
741,23,79,50,0,b,1624,0,18,M,460,1.624
742,23,80,150,0,n,3827,1,18,M,460,3.827
743,23,81,50,0,b,3595,0,18,M,460,3.595
744,23,82,0,1,b,928,1,18,M,460,0.928
745,23,83,150,0,n,2735,1,18,M,460,2.735
746,23,84,50,1,b,2269,1,18,M,460,2.269
747,23,85,100,1,n,2677,0,18,M,460,2.677
748,23,86,0,0,n,4197,1,18,M,460,4.197
749,23,87,150,1,b,2393,1,18,M,460,2.393
750,23,88,100,0,n,2492,1,18,M,460,2.492
751,23,89,100,0,n,2210,1,18,M,460,2.21
752,23,90,50,1,b,3307,1,18,M,460,3.307
753,23,91,0,1,b,1041,1,18,M,460,1.041
754,23,92,150,1,b,1620,1,18,M,460,1.62
755,23,93,150,0,n,4554,1,18,M,460,4.554
756,23,94,50,0,n,1665,1,18,M,460,1.665
757,23,95,100,1,b,2781,1,18,M,460,2.781
758,23,96,0,0,n,4134,1,18,M,460,4.134
759,36,1,0,0,n,2733,1,18,F,720,2.733
760,36,2,150,0,n,2313,1,18,F,720,2.313
761,36,3,150,1,n,2248,0,18,F,720,2.248
762,36,4,100,1,b,3640,1,18,F,720,3.64
763,36,5,50,1,n,2674,0,18,F,720,2.674
764,36,6,50,0,n,1859,1,18,F,720,1.859
765,36,7,100,0,n,2614,1,18,F,720,2.614
766,36,8,0,1,b,1587,1,18,F,720,1.587
767,36,9,150,0,n,4480,1,18,F,720,4.48
768,36,10,150,1,b,2446,1,18,F,720,2.446
769,36,11,50,0,n,2562,1,18,F,720,2.562
770,36,12,0,0,n,1446,1,18,F,720,1.446
771,36,13,0,1,b,1301,1,18,F,720,1.301
772,36,14,100,0,n,2700,1,18,F,720,2.7
773,36,15,100,1,b,2296,1,18,F,720,2.296
774,36,16,50,1,n,1941,0,18,F,720,1.941
775,36,17,100,0,n,1775,1,18,F,720,1.775
776,36,18,150,1,b,1687,1,18,F,720,1.687
777,36,19,50,0,n,2429,1,18,F,720,2.429
778,36,20,50,1,b,1644,1,18,F,720,1.644
779,36,21,100,0,n,2325,1,18,F,720,2.325
780,36,22,0,0,n,1761,1,18,F,720,1.761
781,36,23,0,1,b,1109,1,18,F,720,1.109
782,36,24,150,0,n,3535,1,18,F,720,3.535
783,36,25,150,0,n,3553,1,18,F,720,3.553
784,36,26,50,0,n,2180,1,18,F,720,2.18
785,36,27,50,1,b,1458,1,18,F,720,1.458
786,36,28,100,1,b,2001,1,18,F,720,2.001
787,36,29,0,1,b,1081,1,18,F,720,1.081
788,36,30,0,0,n,2343,1,18,F,720,2.343
789,36,31,150,1,b,4065,1,18,F,720,4.065
790,36,32,100,0,n,3188,1,18,F,720,3.188
791,36,33,50,1,b,2673,1,18,F,720,2.673
792,36,34,100,1,b,2572,1,18,F,720,2.572
793,36,35,150,1,b,4624,1,18,F,720,4.624
794,36,36,0,0,n,1719,1,18,F,720,1.719
795,36,37,100,1,b,4689,1,18,F,720,4.689
796,36,38,150,0,b,4391,0,18,F,720,4.391
797,36,39,0,1,b,1162,1,18,F,720,1.162
798,36,40,50,0,n,1470,1,18,F,720,1.47
799,36,41,150,1,b,4128,1,18,F,720,4.128
800,36,42,0,0,n,1204,1,18,F,720,1.204
801,36,43,100,1,b,4111,1,18,F,720,4.111
802,36,44,150,0,b,2728,0,18,F,720,2.728
803,36,45,50,0,n,1245,1,18,F,720,1.245
804,36,46,100,0,n,2071,1,18,F,720,2.071
805,36,47,0,1,b,1390,1,18,F,720,1.39
806,36,48,50,1,b,3024,1,18,F,720,3.024
807,36,49,100,0,n,1828,1,18,F,720,1.828
808,36,50,150,0,n,2453,1,18,F,720,2.453
809,36,51,0,1,b,1255,1,18,F,720,1.255
810,36,52,0,0,n,1125,1,18,F,720,1.125
811,36,53,100,1,b,2900,1,18,F,720,2.9
812,36,54,50,0,n,1705,1,18,F,720,1.705
813,36,55,150,1,b,6553,1,18,F,720,6.553
814,36,56,50,1,b,1206,1,18,F,720,1.206
815,36,57,150,0,n,2896,1,18,F,720,2.896
816,36,58,100,0,n,3775,1,18,F,720,3.775
817,36,59,150,1,b,2108,1,18,F,720,2.108
818,36,60,100,1,b,2369,1,18,F,720,2.369
819,36,61,0,1,b,973,1,18,F,720,0.973
820,36,62,0,0,n,1168,1,18,F,720,1.168
821,36,63,50,0,n,3365,1,18,F,720,3.365
822,36,64,50,1,b,1488,1,18,F,720,1.488
823,36,65,150,0,n,2887,1,18,F,720,2.887
824,36,66,0,1,b,974,1,18,F,720,0.974
825,36,67,150,1,b,3651,1,18,F,720,3.651
826,36,68,0,0,n,1205,1,18,F,720,1.205
827,36,69,50,0,n,1957,1,18,F,720,1.957
828,36,70,50,1,b,1725,1,18,F,720,1.725
829,36,71,100,1,b,2036,1,18,F,720,2.036
830,36,72,100,0,n,4041,1,18,F,720,4.041
831,36,73,100,1,b,1553,1,18,F,720,1.553
832,36,74,100,0,n,2091,1,18,F,720,2.091
833,36,75,150,1,b,3225,1,18,F,720,3.225
834,36,76,0,0,n,2023,1,18,F,720,2.023
835,36,77,0,1,b,1608,1,18,F,720,1.608
836,36,78,50,1,b,3799,1,18,F,720,3.799
837,36,79,50,0,n,1087,1,18,F,720,1.087
838,36,80,150,0,n,1701,1,18,F,720,1.701
839,36,81,50,0,n,2352,1,18,F,720,2.352
840,36,82,0,1,b,1046,1,18,F,720,1.046
841,36,83,150,0,n,2609,1,18,F,720,2.609
842,36,84,50,1,b,2242,1,18,F,720,2.242
843,36,85,100,1,b,3251,1,18,F,720,3.251
844,36,86,0,0,n,1766,1,18,F,720,1.766
845,36,87,150,1,b,3944,1,18,F,720,3.944
846,36,88,100,0,n,3521,1,18,F,720,3.521
847,36,89,100,0,n,3428,1,18,F,720,3.428
848,36,90,50,1,b,1599,1,18,F,720,1.599
849,36,91,0,1,b,1176,1,18,F,720,1.176
850,36,92,150,1,b,3449,1,18,F,720,3.449
851,36,93,150,0,n,1579,1,18,F,720,1.579
852,36,94,50,0,n,1417,1,18,F,720,1.417
853,36,95,100,1,b,1380,1,18,F,720,1.38
854,36,96,0,0,n,4526,1,18,F,720,4.526
855,48,1,0,0,n,3954,1,18,F,960,3.954
856,48,2,150,0,n,6320,1,18,F,960,6.32
857,48,3,150,1,b,2662,1,18,F,960,2.662
858,48,4,100,1,b,6871,1,18,F,960,6.871
859,48,5,50,1,b,5353,1,18,F,960,5.353
860,48,6,50,0,n,2162,1,18,F,960,2.162
861,48,7,100,0,n,5114,1,18,F,960,5.114
862,48,8,0,1,b,1262,1,18,F,960,1.262
863,48,10,150,1,b,4965,1,18,F,960,4.965
864,48,11,50,0,n,5828,1,18,F,960,5.828
865,48,12,0,0,n,1376,1,18,F,960,1.376
866,48,13,0,1,b,974,1,18,F,960,0.974
867,48,14,100,0,n,3230,1,18,F,960,3.23
868,48,15,100,1,b,3150,1,18,F,960,3.15
869,48,16,50,1,b,3275,1,18,F,960,3.275
870,48,17,100,0,n,2891,1,18,F,960,2.891
871,48,18,150,1,b,2698,1,18,F,960,2.698
872,48,19,50,0,n,1723,1,18,F,960,1.723
873,48,20,50,1,b,1711,1,18,F,960,1.711
874,48,21,100,0,n,1709,1,18,F,960,1.709
875,48,22,0,0,n,1434,1,18,F,960,1.434
876,48,23,0,1,b,1163,1,18,F,960,1.163
877,48,24,150,0,n,4547,1,18,F,960,4.547
878,48,26,50,0,b,4052,0,18,F,960,4.052
879,48,27,50,1,n,2363,0,18,F,960,2.363
880,48,28,100,1,b,2865,1,18,F,960,2.865
881,48,29,0,1,b,843,1,18,F,960,0.843
882,48,30,0,0,n,2533,1,18,F,960,2.533
883,48,31,150,1,n,4089,0,18,F,960,4.089
884,48,32,100,0,n,4961,1,18,F,960,4.961
885,48,33,50,1,b,1756,1,18,F,960,1.756
886,48,34,100,1,b,4040,1,18,F,960,4.04
887,48,35,150,1,b,3146,1,18,F,960,3.146
888,48,36,0,0,n,4129,1,18,F,960,4.129
889,48,37,100,1,b,2047,1,18,F,960,2.047
890,48,38,150,0,n,3103,1,18,F,960,3.103
891,48,39,0,1,b,926,1,18,F,960,0.926
892,48,40,50,0,n,1292,1,18,F,960,1.292
893,48,41,150,1,b,3682,1,18,F,960,3.682
894,48,42,0,0,n,1250,1,18,F,960,1.25
895,48,43,100,1,b,4107,1,18,F,960,4.107
896,48,44,150,0,n,3996,1,18,F,960,3.996
897,48,45,50,0,n,2485,1,18,F,960,2.485
898,48,46,100,0,n,4126,1,18,F,960,4.126
899,48,47,0,1,b,1623,1,18,F,960,1.623
900,48,48,50,1,b,5465,1,18,F,960,5.465
901,48,49,100,0,n,2636,1,18,F,960,2.636
902,48,50,150,0,n,2891,1,18,F,960,2.891
903,48,51,0,1,b,1088,1,18,F,960,1.088
904,48,52,0,0,n,1625,1,18,F,960,1.625
905,48,53,100,1,n,1418,0,18,F,960,1.418
906,48,54,50,0,n,1274,1,18,F,960,1.274
907,48,55,150,1,n,2147,0,18,F,960,2.147
908,48,56,50,1,b,1191,1,18,F,960,1.191
909,48,57,150,0,n,1642,1,18,F,960,1.642
910,48,58,100,0,n,2298,1,18,F,960,2.298
911,48,59,150,1,b,1995,1,18,F,960,1.995
912,48,60,100,1,b,4051,1,18,F,960,4.051
913,48,61,0,1,b,988,1,18,F,960,0.988
914,48,62,0,0,n,905,1,18,F,960,0.905
915,48,63,50,0,n,1272,1,18,F,960,1.272
916,48,64,50,1,b,1607,1,18,F,960,1.607
917,48,65,150,0,n,3342,1,18,F,960,3.342
918,48,66,0,1,b,1053,1,18,F,960,1.053
919,48,67,150,1,b,1926,1,18,F,960,1.926
920,48,68,0,0,n,2348,1,18,F,960,2.348
921,48,69,50,0,n,1393,1,18,F,960,1.393
922,48,70,50,1,b,1619,1,18,F,960,1.619
923,48,71,100,1,b,1621,1,18,F,960,1.621
924,48,72,100,0,n,2196,1,18,F,960,2.196
925,48,73,100,1,b,1500,1,18,F,960,1.5
926,48,74,100,0,n,1607,1,18,F,960,1.607
927,48,75,150,1,b,2482,1,18,F,960,2.482
928,48,76,0,0,n,1634,1,18,F,960,1.634
929,48,77,0,1,b,1134,1,18,F,960,1.134
930,48,78,50,1,n,1845,0,18,F,960,1.845
931,48,79,50,0,n,1457,1,18,F,960,1.457
932,48,80,150,0,b,2228,0,18,F,960,2.228
933,48,81,50,0,n,3292,1,18,F,960,3.292
934,48,82,0,1,b,836,1,18,F,960,0.836
935,48,83,150,0,n,2613,1,18,F,960,2.613
936,48,84,50,1,n,2801,0,18,F,960,2.801
937,48,85,100,1,b,3553,1,18,F,960,3.553
938,48,86,0,0,n,1560,1,18,F,960,1.56
939,48,87,150,1,b,3332,1,18,F,960,3.332
940,48,88,100,0,n,3235,1,18,F,960,3.235
941,48,89,100,0,n,3065,1,18,F,960,3.065
942,48,90,50,1,b,2565,1,18,F,960,2.565
943,48,91,0,1,b,1039,1,18,F,960,1.039
944,48,92,150,1,b,2461,1,18,F,960,2.461
945,48,93,150,0,n,3205,1,18,F,960,3.205
946,48,94,50,0,n,1230,1,18,F,960,1.23
947,48,95,100,1,b,1957,1,18,F,960,1.957
948,48,96,0,0,n,1471,1,18,F,960,1.471
949,44,1,0,0,n,4159,1,18,M,880,4.159
950,44,3,150,1,b,4932,1,18,M,880,4.932
951,44,4,100,1,b,6622,1,18,M,880,6.622
952,44,5,50,1,n,4998,0,18,M,880,4.998
953,44,6,50,0,n,6562,1,18,M,880,6.562
954,44,8,0,1,b,3750,1,18,M,880,3.75
955,44,9,150,0,n,5316,1,18,M,880,5.316
956,44,10,150,1,b,5217,1,18,M,880,5.217
957,44,11,50,0,n,5579,1,18,M,880,5.579
958,44,12,0,0,n,5002,1,18,M,880,5.002
959,44,13,0,1,b,3856,1,18,M,880,3.856
960,44,14,100,0,n,5652,1,18,M,880,5.652
961,44,15,100,1,b,4642,1,18,M,880,4.642
962,44,16,50,1,b,6036,1,18,M,880,6.036
963,44,17,100,0,n,7041,1,18,M,880,7.041
964,44,18,150,1,b,5535,1,18,M,880,5.535
965,44,19,50,0,n,3314,1,18,M,880,3.314
966,44,20,50,1,b,4453,1,18,M,880,4.453
967,44,21,100,0,n,5443,1,18,M,880,5.443
968,44,22,0,0,b,3845,0,18,M,880,3.845
969,44,23,0,1,b,5173,1,18,M,880,5.173
970,44,25,150,0,n,7186,1,18,M,880,7.186
971,44,26,50,0,n,6914,1,18,M,880,6.914
972,44,27,50,1,b,5334,1,18,M,880,5.334
973,44,28,100,1,b,6676,1,18,M,880,6.676
974,44,29,0,1,b,3017,1,18,M,880,3.017
975,44,30,0,0,n,1957,1,18,M,880,1.957
976,44,31,150,1,n,7466,0,18,M,880,7.466
977,44,32,100,0,n,3732,1,18,M,880,3.732
978,44,33,50,1,b,4601,1,18,M,880,4.601
979,44,34,100,1,b,5389,1,18,M,880,5.389
980,44,35,150,1,b,5496,1,18,M,880,5.496
981,44,36,0,0,n,1995,1,18,M,880,1.995
982,44,37,100,1,b,4315,1,18,M,880,4.315
983,44,38,150,0,b,5216,0,18,M,880,5.216
984,44,39,0,1,b,5397,1,18,M,880,5.397
985,44,40,50,0,n,4877,1,18,M,880,4.877
986,44,42,0,0,n,3677,1,18,M,880,3.677
987,44,43,100,1,b,3613,1,18,M,880,3.613
988,44,44,150,0,b,2583,0,18,M,880,2.583
989,44,45,50,0,n,4205,1,18,M,880,4.205
990,44,46,100,0,n,6776,1,18,M,880,6.776
991,44,47,0,1,b,3050,1,18,M,880,3.05
992,44,48,50,1,b,3661,1,18,M,880,3.661
993,44,49,100,0,n,6597,1,18,M,880,6.597
994,44,50,150,0,b,3167,0,18,M,880,3.167
995,44,51,0,1,b,2331,1,18,M,880,2.331
996,44,52,0,0,n,1759,1,18,M,880,1.759
997,44,53,100,1,b,6476,1,18,M,880,6.476
998,44,54,50,0,n,1365,1,18,M,880,1.365
999,44,55,150,1,b,5136,1,18,M,880,5.136
1000,44,56,50,1,b,2262,1,18,M,880,2.262
1001,44,57,150,0,n,5479,1,18,M,880,5.479
1002,44,58,100,0,n,4447,1,18,M,880,4.447
1003,44,59,150,1,b,3624,1,18,M,880,3.624
1004,44,60,100,1,b,3880,1,18,M,880,3.88
1005,44,61,0,1,b,1449,1,18,M,880,1.449
1006,44,62,0,0,n,1785,1,18,M,880,1.785
1007,44,63,50,0,n,5555,1,18,M,880,5.555
1008,44,64,50,1,b,6034,1,18,M,880,6.034
1009,44,65,150,0,n,6723,1,18,M,880,6.723
1010,44,66,0,1,b,2675,1,18,M,880,2.675
1011,44,67,150,1,b,2537,1,18,M,880,2.537
1012,44,68,0,0,n,4960,1,18,M,880,4.96
1013,44,70,50,1,b,5170,1,18,M,880,5.17
1014,44,71,100,1,b,4791,1,18,M,880,4.791
1015,44,72,100,0,n,5420,1,18,M,880,5.42
1016,44,73,100,1,b,2689,1,18,M,880,2.689
